date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20210626,04:00,24,Passing clouds,6,Wind blowing from 170° South to North,100%,1004,7
20210626,05:00,24,Clear,9,Wind blowing from 180° South to North,89%,1004,9
20210626,06:00,23,Light rain,9,Wind blowing from 160° South-southeast to North-northwest,94%,1005,8
20210626,07:00,23,Light rain,6,Wind blowing from 130° Southeast to Northwest,100%,1005,8
20210626,08:00,23,Clear,9,Wind blowing from 170° South to North,100%,1005,8
20210626,09:00,25,Scattered clouds,9,Wind blowing from 160° South-southeast to North-northwest,94%,1005,N/A
20210626,10:00,26,Passing clouds,9,Wind blowing from 150° South-southeast to North-northwest,89%,1005,N/A
20210626,11:00,27,Sunny,9,Wind blowing from 150° South-southeast to North-northwest,84%,1005,16
20210626,12:00,27,Light rain,6,Wind blowing from 180° South to North,84%,1005,N/A
20210626,13:00,27,Light rain,2,Wind blowing from 0° North to South,84%,1005,N/A
20210626,14:00,27,Light rain,2,Wind blowing from 0° North to South,89%,1004,N/A
20210626,15:00,28,Partly sunny,6,Wind blowing from 270° West to East,79%,1004,N/A
20210626,16:00,27,Scattered clouds,6,Wind blowing from 210° South-southwest to North-northeast,89%,1004,N/A
20210626,17:00,27,Light rain,2,Wind blowing from 180° South to North,94%,1003,7
20210626,18:00,27,Light rain,2,Wind blowing from 0° North to South,89%,1004,5
20210626,19:00,26,Light rain,0,Wind blowing from 0° North to South,100%,1004,4
20210626,20:00,26,Light rain,6,Wind blowing from 170° South to North,100%,1004,3
20210626,21:00,26,Light rain,2,Wind blowing from 0° North to South,100%,1005,3
20210626,22:00,25,Light rain,2,Wind blowing from 0° North to South,100%,1005,4
20210626,23:00,25,Light rain,2,Wind blowing from 190° South to North,100%,1005,3
20210627,00:00,25,Light rain,6,Wind blowing from 170° South to North,100%,1004,4
20210627,01:00,24,Fog,9,Wind blowing from 200° South-southwest to North-northeast,100%,1004,5
20210627,02:00,24,Clear,2,Wind blowing from 0° North to South,100%,1003,7
20210627,03:00,24,Fog,2,Wind blowing from 0° North to South,100%,1003,5
20210627,04:00,24,Light rain,2,Wind blowing from 20° North-northeast to South-southwest,100%,1003,5
20210627,05:00,24,Light rain,2,Wind blowing from 0° North to South,100%,1003,3
20210627,06:00,25,Light rain,2,Wind blowing from 0° North to South,100%,1003,2
20210627,07:00,25,Light rain,9,Wind blowing from 60° East-northeast to West-southwest,100%,1003,2
20210627,08:00,26,Fog,9,Wind blowing from 120° East-southeast to West-northwest,100%,1003,2
20210627,09:00,27,Fog,9,Wind blowing from 70° East-northeast to West-southwest,100%,1003,2
20210627,10:00,28,Fog,9,Wind blowing from 100° East to West,89%,1003,3
20210627,11:00,28,Fog,9,Wind blowing from 120° East-southeast to West-northwest,84%,1003,4
20210627,12:00,28,Sprinkles,9,Wind blowing from 70° East-northeast to West-southwest,89%,1003,5
20210627,13:00,26,Rain showers,13,Wind blowing from 180° South to North,100%,1002,3
20210627,14:00,26,Light rain,2,Wind blowing from 0° North to South,100%,1002,2
20210627,15:00,26,Light rain,2,Wind blowing from 0° North to South,100%,1001,2
20210627,16:00,27,Fog,6,Wind blowing from 50° Northeast to Southwest,100%,1001,4
20210627,17:00,27,Broken clouds,2,Wind blowing from 0° North to South,94%,1001,6
20210627,18:00,27,Fog,2,Wind blowing from 50° Northeast to Southwest,94%,1001,5
20210627,19:00,26,Passing clouds,13,Wind blowing from 80° East to West,100%,1001,7
20210627,20:00,26,Passing clouds,2,Wind blowing from 0° North to South,100%,1002,8
20210627,21:00,25,Clear,9,Wind blowing from 70° East-northeast to West-southwest,100%,1002,9
20210627,22:00,25,Passing clouds,6,Wind blowing from 50° Northeast to Southwest,100%,1003,8
20210627,23:00,25,Mostly cloudy,2,Wind blowing from 80° East to West,100%,1002,6
20210628,00:00,25,Fog,6,Wind blowing from 40° Northeast to Southwest,100%,1002,3
20210628,01:00,25,Fog,6,Wind blowing from 60° East-northeast to West-southwest,100%,1002,2
20210628,02:00,25,Fog,6,Wind blowing from 70° East-northeast to West-southwest,100%,1002,2
20210628,03:00,25,Fog,9,Wind blowing from 60° East-northeast to West-southwest,100%,1002,3
20210628,04:00,25,Fog,6,Wind blowing from 60° East-northeast to West-southwest,100%,1002,3
20210628,05:00,25,Fog,6,Wind blowing from 50° Northeast to Southwest,100%,1002,2
20210628,06:00,25,Fog,6,Wind blowing from 50° Northeast to Southwest,100%,1002,2
20210628,07:00,26,Fog,9,Wind blowing from 50° Northeast to Southwest,100%,1002,3
20210628,08:00,26,Fog,9,Wind blowing from 50° Northeast to Southwest,94%,1003,5
20210628,09:00,26,Fog,9,Wind blowing from 60° East-northeast to West-southwest,89%,1003,5
20210628,10:00,28,Fog,9,Wind blowing from 50° Northeast to Southwest,79%,1003,5
20210628,11:00,29,Broken clouds,9,Wind blowing from 40° Northeast to Southwest,70%,1003,8
20210628,12:00,30,Scattered clouds,9,Wind blowing from 50° Northeast to Southwest,66%,1003,N/A
20210628,13:00,31,Scattered clouds,13,Wind blowing from 60° East-northeast to West-southwest,62%,1002,N/A
20210628,14:00,31,Scattered clouds,9,Wind blowing from 80° East to West,62%,1002,N/A
20210628,15:00,31,Passing clouds,9,Wind blowing from 50° Northeast to Southwest,62%,1002,N/A
20210628,16:00,32,Scattered clouds,9,Wind blowing from 50° Northeast to Southwest,59%,1001,N/A
20210628,17:00,32,Passing clouds,9,Wind blowing from 70° East-northeast to West-southwest,55%,1001,N/A
20210628,18:00,31,Passing clouds,9,Wind blowing from 70° East-northeast to West-southwest,59%,1001,N/A
20210628,19:00,29,Sunny,9,Wind blowing from 70° East-northeast to West-southwest,66%,1002,16
20210628,20:00,28,Passing clouds,9,Wind blowing from 60° East-northeast to West-southwest,74%,1002,N/A
20210628,21:00,28,Passing clouds,13,Wind blowing from 70° East-northeast to West-southwest,79%,1003,N/A
20210628,22:00,28,Passing clouds,17,Wind blowing from 80° East to West,74%,1003,N/A
20210628,23:00,27,Passing clouds,13,Wind blowing from 80° East to West,79%,1003,N/A
20210629,00:00,26,Passing clouds,9,Wind blowing from 110° East-southeast to West-northwest,84%,1003,N/A
20210629,01:00,25,Passing clouds,6,Wind blowing from 70° East-northeast to West-southwest,94%,1004,6
20210629,02:00,25,Passing clouds,9,Wind blowing from 60° East-northeast to West-southwest,100%,1003,6
20210629,03:00,25,Fog,6,Wind blowing from 60° East-northeast to West-southwest,100%,1003,5
20210629,04:00,25,Fog,9,Wind blowing from 60° East-northeast to West-southwest,100%,1003,4
20210629,05:00,24,Fog,9,Wind blowing from 100° East to West,100%,1003,5
20210629,06:00,25,Fog,6,Wind blowing from 80° East to West,100%,1003,5
20210629,07:00,26,Clear,9,Wind blowing from 110° East-southeast to West-northwest,89%,1004,7
20210629,08:00,27,Scattered clouds,9,Wind blowing from 120° East-southeast to West-northwest,79%,1004,N/A
20210629,09:00,29,Scattered clouds,9,Wind blowing from 110° East-southeast to West-northwest,70%,1004,N/A
20210629,10:00,30,Partly sunny,6,Wind blowing from 130° Southeast to Northwest,66%,1004,N/A
20210629,11:00,30,Partly sunny,9,Wind blowing from 150° South-southeast to North-northwest,62%,1004,N/A
20210629,12:00,31,Partly sunny,6,Wind blowing from 130° Southeast to Northwest,59%,1003,N/A
20210629,13:00,31,Scattered clouds,9,Wind blowing from 140° Southeast to Northwest,59%,1003,N/A
20210629,14:00,32,Scattered clouds,13,Wind blowing from 120° East-southeast to West-northwest,55%,1003,N/A
20210629,15:00,32,Partly sunny,9,Wind blowing from 130° Southeast to Northwest,52%,1002,N/A
20210629,16:00,32,Scattered clouds,13,Wind blowing from 110° East-southeast to West-northwest,55%,1002,N/A
20210629,17:00,32,Sunny,13,Wind blowing from 120° East-southeast to West-northwest,49%,1001,16
20210629,18:00,31,Sunny,17,Wind blowing from 120° East-southeast to West-northwest,52%,1001,16
20210629,19:00,30,Sunny,17,Wind blowing from 110° East-southeast to West-northwest,52%,1002,16
20210629,20:00,29,Clear,13,Wind blowing from 110° East-southeast to West-northwest,58%,1002,16
20210629,21:00,27,Passing clouds,6,Wind blowing from 130° Southeast to Northwest,70%,1002,N/A
20210629,22:00,27,Clear,6,Wind blowing from 130° Southeast to Northwest,70%,1003,16
20210629,23:00,27,Clear,6,Wind blowing from 110° East-southeast to West-northwest,74%,1003,16
20210630,00:00,27,Clear,6,Wind blowing from 130° Southeast to Northwest,74%,1003,16
20210630,01:00,26,Clear,6,Wind blowing from 130° Southeast to Northwest,84%,1003,16
20210630,02:00,25,Clear,6,Wind blowing from 130° Southeast to Northwest,89%,1002,16
20210630,03:00,25,Clear,6,Wind blowing from 110° East-southeast to West-northwest,94%,1002,16
20210630,04:00,25,Clear,9,Wind blowing from 110° East-southeast to West-northwest,89%,1002,16
20210630,05:00,25,Clear,6,Wind blowing from 80° East to West,94%,1002,9
20210630,06:00,25,Clear,9,Wind blowing from 80° East to West,100%,1003,6
20210630,07:00,26,Fog,9,Wind blowing from 80° East to West,94%,1003,5
20210630,08:00,27,Clear,13,Wind blowing from 90° East to West,89%,1003,6
20210630,09:00,28,Clear,9,Wind blowing from 90° East to West,84%,1004,7
20210630,10:00,29,Scattered clouds,13,Wind blowing from 70° East-northeast to West-southwest,79%,1004,8
20210630,11:00,30,Passing clouds,13,Wind blowing from 100° East to West,70%,1003,9
20210630,12:00,31,Passing clouds,13,Wind blowing from 90° East to West,66%,1003,N/A
20210630,13:00,31,Passing clouds,13,Wind blowing from 90° East to West,62%,1003,N/A
20210630,14:00,31,Passing clouds,17,Wind blowing from 90° East to West,62%,1003,N/A
20210630,15:00,31,Sunny,13,Wind blowing from 130° Southeast to Northwest,62%,1002,16
20210630,16:00,31,Sunny,17,Wind blowing from 140° Southeast to Northwest,62%,1002,16
20210630,17:00,31,Sunny,17,Wind blowing from 100° East to West,62%,1001,16
20210630,18:00,30,Sunny,17,Wind blowing from 130° Southeast to Northwest,66%,1002,16
20210630,19:00,29,Sunny,9,Wind blowing from 130° Southeast to Northwest,66%,1002,16
20210630,20:00,29,Clear,13,Wind blowing from 100° East to West,70%,1002,16
20210630,21:00,28,Clear,13,Wind blowing from 110° East-southeast to West-northwest,74%,1004,16
20210630,22:00,28,Clear,13,Wind blowing from 90° East to West,74%,1004,16
20210630,23:00,26,Clear,6,Wind blowing from 50° Northeast to Southwest,89%,1005,8
20210701,00:00,27,Clear,6,Wind blowing from 90° East to West,84%,1004,7
20210701,01:00,26,Clear,6,Wind blowing from 50° Northeast to Southwest,89%,1004,7
20210701,02:00,26,Fog,6,Wind blowing from 50° Northeast to Southwest,94%,1003,5
20210701,03:00,26,Fog,6,Wind blowing from 130° Southeast to Northwest,94%,1002,5
20210701,04:00,25,Fog,6,Wind blowing from 150° South-southeast to North-northwest,100%,1002,5
20210701,05:00,25,Fog,2,Wind blowing from 130° Southeast to Northwest,100%,1003,4
20210701,06:00,25,Fog,9,Wind blowing from 60° East-northeast to West-southwest,100%,1003,3
20210701,07:00,26,Fog,13,Wind blowing from 80° East to West,94%,1004,4
20210701,08:00,27,Fog,13,Wind blowing from 110° East-southeast to West-northwest,89%,1004,5
20210701,09:00,28,Passing clouds,13,Wind blowing from 130° Southeast to Northwest,79%,1004,9
20210701,10:00,29,Passing clouds,13,Wind blowing from 120° East-southeast to West-northwest,70%,1004,N/A
20210701,11:00,30,Scattered clouds,13,Wind blowing from 120° East-southeast to West-northwest,66%,1004,N/A
20210701,12:00,31,Scattered clouds,17,Wind blowing from 130° Southeast to Northwest,59%,1003,N/A
20210701,13:00,32,Scattered clouds,13,Wind blowing from 140° Southeast to Northwest,59%,1003,N/A
20210701,14:00,32,Scattered clouds,13,Wind blowing from 140° Southeast to Northwest,52%,1003,N/A
20210701,15:00,33,Scattered clouds,17,Wind blowing from 140° Southeast to Northwest,49%,1002,N/A
20210701,16:00,32,Passing clouds,13,Wind blowing from 150° South-southeast to North-northwest,55%,1002,N/A
20210701,17:00,32,Sunny,17,Wind blowing from 110° East-southeast to West-northwest,49%,1001,16
20210701,18:00,31,Passing clouds,13,Wind blowing from 130° Southeast to Northwest,55%,1002,N/A
20210701,19:00,30,Sunny,17,Wind blowing from 110° East-southeast to West-northwest,59%,1002,16
20210701,20:00,30,Passing clouds,13,Wind blowing from 120° East-southeast to West-northwest,62%,1002,N/A
20210701,21:00,29,Passing clouds,6,Wind blowing from 150° South-southeast to North-northwest,70%,1003,N/A
20210701,22:00,28,Passing clouds,6,Wind blowing from 170° South to North,79%,1003,N/A
20210701,23:00,28,Passing clouds,6,Wind blowing from 150° South-southeast to North-northwest,79%,1003,N/A
20210702,00:00,27,Clear,9,Wind blowing from 130° Southeast to Northwest,84%,1003,16
20210702,01:00,28,Clear,13,Wind blowing from 110° East-southeast to West-northwest,74%,1003,16
20210702,02:00,27,Light rain,9,Wind blowing from 100° East to West,84%,1003,8
20210702,03:00,26,Light rain,13,Wind blowing from 100° East to West,100%,1003,5
20210702,04:00,26,Fog,6,Wind blowing from 90° East to West,100%,1003,5
20210702,05:00,26,Fog,6,Wind blowing from 50° Northeast to Southwest,100%,1003,4
20210702,06:00,25,Light rain,13,Wind blowing from 80° East to West,100%,1003,3
20210702,07:00,26,Fog,9,Wind blowing from 110° East-southeast to West-northwest,100%,1003,4
20210702,08:00,26,Light rain,13,Wind blowing from 100° East to West,100%,1003,2
20210702,09:00,26,Light rain,13,Wind blowing from 110° East-southeast to West-northwest,100%,1003,2
20210702,10:00,25,Drizzle,20,Wind blowing from 70° East-northeast to West-southwest,100%,1003,3
20210702,11:00,25,Fog,13,Wind blowing from 70° East-northeast to West-southwest,100%,1003,5
20210702,12:00,26,Light rain,13,Wind blowing from 70° East-northeast to West-southwest,100%,1003,8
20210702,13:00,26,Mostly cloudy,13,Wind blowing from 70° East-northeast to West-southwest,100%,1002,7
20210702,14:00,26,Light rain,13,Wind blowing from 80° East to West,100%,1003,5
20210702,15:00,27,Light rain,9,Wind blowing from 110° East-southeast to West-northwest,94%,1002,5
20210702,16:00,26,Light rain,9,Wind blowing from 120° East-southeast to West-northwest,100%,1002,2
20210702,17:00,26,Light rain,9,Wind blowing from 130° Southeast to Northwest,100%,1002,3
20210702,18:00,26,Light rain,6,Wind blowing from 140° Southeast to Northwest,100%,1002,5
20210702,19:00,26,Mostly cloudy,6,Wind blowing from 160° South-southeast to North-northwest,100%,1002,N/A
20210702,20:00,25,Mostly cloudy,2,Wind blowing from 250° West-southwest to East-northeast,100%,1002,N/A
20210702,21:00,26,Passing clouds,2,Wind blowing from 130° Southeast to Northwest,100%,1002,N/A
20210702,22:00,26,Passing clouds,6,Wind blowing from 140° Southeast to Northwest,100%,1002,N/A
20210702,23:00,25,Passing clouds,6,Wind blowing from 130° Southeast to Northwest,100%,1002,N/A
20210703,00:00,25,Light rain,2,Wind blowing from 140° Southeast to Northwest,100%,1001,N/A
20210703,01:00,25,Light rain,6,Wind blowing from 130° Southeast to Northwest,100%,1000,8
20210703,02:00,25,Light rain,6,Wind blowing from 140° Southeast to Northwest,100%,1000,7
20210703,03:00,25,Light rain,13,Wind blowing from 170° South to North,100%,999,8
20210703,04:00,25,Light rain,17,Wind blowing from 160° South-southeast to North-northwest,100%,999,7
20210703,05:00,26,Light rain,13,Wind blowing from 180° South to North,100%,999,9
20210703,06:00,26,Light rain,17,Wind blowing from 190° South to North,100%,999,9
20210703,07:00,26,More clouds than sun,13,Wind blowing from 200° South-southwest to North-northeast,100%,999,9
20210703,08:00,27,Light rain,20,Wind blowing from 220° Southwest to Northeast,100%,999,7
20210703,09:00,28,More clouds than sun,28,Wind blowing from 230° Southwest to Northeast,94%,999,N/A
20210703,10:00,30,Scattered clouds,28,Wind blowing from 250° West-southwest to East-northeast,84%,998,N/A
20210703,11:00,27,Scattered clouds,28,Wind blowing from 280° West to East,79%,1000,N/A
20210703,12:00,26,Partly sunny,24,Wind blowing from 290° West-northwest to East-southeast,84%,1001,N/A
20210703,13:00,26,Scattered clouds,17,Wind blowing from 290° West-northwest to East-southeast,84%,1001,N/A
20210703,14:00,27,Partly sunny,17,Wind blowing from 300° West-northwest to East-southeast,74%,1002,N/A
20210703,15:00,27,Partly sunny,13,Wind blowing from 290° West-northwest to East-southeast,70%,1002,N/A
20210703,16:00,26,Partly sunny,13,Wind blowing from 280° West to East,79%,1002,N/A
20210703,17:00,26,Partly sunny,9,Wind blowing from 290° West-northwest to East-southeast,74%,1002,N/A
20210703,18:00,26,Partly sunny,9,Wind blowing from 270° West to East,79%,1003,N/A
20210703,19:00,25,Sunny,6,Wind blowing from 230° Southwest to Northeast,83%,1004,16
